transaction_id,customer_id,product_id,quantity,transaction_date,branch
10001,1043,80,1,2025-08-25 03:06:33,Cairo
10002,805,12,3,2025-08-24 15:49:22,Giza
10003,417,8,4,2025-08-26 18:43:38,Luxor
10004,1763,3,3,2025-08-26 18:30:11,Aswan
10005,395,21,1,2025-08-26 03:04:17,Cairo
10006,1055,49,5,2025-08-26 01:38:35,Alexandria
10007,1221,86,5,2025-08-24 08:19:40,Alexandria
10008,416,98,5,2025-08-25 07:11:20,Luxor
10009,1756,95,2,2025-08-24 21:18:27,Aswan
10010,463,68,4,2025-08-25 20:58:23,Alexandria
10011,232,100,2,2025-08-25 22:54:55,Aswan
10012,866,31,4,2025-08-25 11:46:01,Alexandria
10013,1761,15,1,2025-08-25 14:11:27,Luxor
10014,758,45,5,2025-08-24 22:15:18,Giza
10015,325,70,2,2025-08-24 20:16:01,Giza
10016,1244,65,1,2025-08-24 20:58:30,Luxor
10017,1034,18,5,2025-08-24 09:07:55,Luxor
10018,836,82,2,2025-08-23 20:42:32,Giza
10019,951,70,5,2025-08-25 03:59:44,Luxor
10020,475,27,5,2025-08-26 09:51:12,Alexandria
10021,976,75,2,2025-08-23 21:20:44,Cairo
10022,1049,70,2,2025-08-24 22:04:07,Cairo
10023,205,28,1,2025-08-24 04:19:42,Luxor
10024,597,93,3,2025-08-26 08:45:52,Cairo
10025,1180,9,4,2025-08-24 18:57:05,Luxor
10026,1967,59,4,2025-08-24 11:14:38,Luxor
10027,1157,2,3,2025-08-25 11:06:18,Giza
10028,774,21,1,2025-08-25 15:18:45,Giza
10029,1406,31,3,2025-08-26 12:55:28,Cairo
10030,1487,97,5,2025-08-24 09:02:34,Alexandria
10031,1187,32,3,2025-08-24 22:25:03,Cairo
10032,1019,43,3,2025-08-25 14:05:14,Giza
10033,587,53,3,2025-08-26 16:47:23,Luxor
10034,1370,30,1,2025-08-24 10:03:04,Giza
10035,1160,18,5,2025-08-24 11:02:17,Giza
10036,134,23,3,2025-08-25 19:06:24,Aswan
10037,1251,11,4,2025-08-24 03:56:44,Cairo
10038,1692,11,4,2025-08-26 13:12:02,Aswan
10039,1044,31,5,2025-08-23 21:57:51,Giza
10040,1954,6,2,2025-08-24 17:19:34,Luxor
10041,426,70,5,2025-08-26 14:58:15,Luxor
10042,1824,94,3,2025-08-25 18:02:15,Alexandria
10043,1434,91,2,2025-08-24 04:51:38,Cairo
10044,1060,67,3,2025-08-25 22:34:54,Giza
10045,652,22,2,2025-08-26 01:57:20,Luxor
10046,1583,38,5,2025-08-24 05:46:39,Cairo
10047,36,91,1,2025-08-24 09:00:36,Giza
10048,203,5,4,2025-08-24 09:44:07,Alexandria
10049,201,16,4,2025-08-24 08:12:23,Aswan
10050,1308,72,5,2025-08-26 02:56:43,Aswan
10051,432,10,2,2025-08-25 19:21:24,Giza
10052,1788,58,3,2025-08-26 19:26:05,Alexandria
10053,706,54,4,2025-08-24 21:11:13,Cairo
10054,627,79,3,2025-08-26 16:20:49,Giza
10055,789,82,5,2025-08-26 09:13:43,Cairo
10056,1888,68,5,2025-08-24 10:01:06,Aswan
10057,1568,34,2,2025-08-23 22:05:37,Alexandria
10058,1196,68,3,2025-08-25 09:43:14,Aswan
10059,1191,10,5,2025-08-26 15:54:38,Luxor
10060,556,13,3,2025-08-26 06:15:33,Alexandria
10061,893,15,2,2025-08-24 16:54:36,Alexandria
10062,1409,43,1,2025-08-24 17:30:55,Luxor
10063,1174,37,2,2025-08-24 08:14:41,Giza
10064,429,94,3,2025-08-25 17:52:09,Cairo
10065,718,93,5,2025-08-25 09:11:39,Aswan
10066,1880,14,3,2025-08-25 19:32:04,Cairo
10067,805,27,5,2025-08-25 03:31:38,Giza
10068,1462,94,4,2025-08-24 03:55:30,Alexandria
10069,1483,78,5,2025-08-25 05:50:59,Cairo
10070,1359,73,4,2025-08-24 18:51:42,Luxor
10071,88,34,5,2025-08-25 11:44:47,Cairo
10072,1681,8,5,2025-08-24 03:32:47,Luxor
10073,1956,86,2,2025-08-25 01:05:41,Alexandria
10074,321,50,2,2025-08-24 09:24:26,Cairo
10075,240,16,2,2025-08-24 15:05:13,Aswan
10076,464,26,2,2025-08-26 14:05:27,Luxor
10077,154,98,2,2025-08-26 18:47:03,Alexandria
10078,122,9,5,2025-08-25 07:18:18,Giza
10079,1157,63,2,2025-08-25 04:44:23,Luxor
10080,535,63,4,2025-08-24 11:38:49,Giza
10081,1539,86,3,2025-08-25 02:07:24,Luxor
10082,1247,12,1,2025-08-25 19:01:47,Alexandria
10083,1429,34,1,2025-08-26 06:53:02,Giza
10084,1116,14,4,2025-08-26 02:39:48,Aswan
10085,1055,77,5,2025-08-25 13:01:07,Alexandria
10086,571,61,1,2025-08-25 23:10:02,Cairo
10087,1676,98,5,2025-08-26 19:02:01,Giza
10088,1053,28,4,2025-08-23 21:00:46,Luxor
10089,1086,77,4,2025-08-25 00:41:48,Aswan
10090,1242,52,5,2025-08-23 22:37:31,Alexandria
10091,1859,88,1,2025-08-25 19:16:05,Cairo
10092,638,82,5,2025-08-25 13:36:32,Aswan
10093,115,63,5,2025-08-25 17:41:03,Aswan
10094,1863,82,5,2025-08-24 23:10:01,Alexandria
10095,1847,91,2,2025-08-24 18:00:51,Cairo
10096,975,41,4,2025-08-24 10:35:57,Alexandria
10097,1211,37,5,2025-08-26 02:45:31,Giza
10098,1553,62,1,2025-08-25 01:38:36,Aswan
10099,350,36,2,2025-08-24 01:46:16,Giza
10100,1203,75,3,2025-08-25 18:43:10,Giza
10101,1095,55,3,2025-08-25 20:33:30,Luxor
10102,1600,18,2,2025-08-26 12:31:17,Cairo
10103,118,98,5,2025-08-25 13:16:21,Cairo
10104,874,49,4,2025-08-25 05:30:28,Cairo
10105,181,55,3,2025-08-25 13:57:43,Luxor
10106,63,63,3,2025-08-24 22:32:35,Alexandria
10107,1956,4,5,2025-08-26 01:26:42,Luxor
10108,193,13,4,2025-08-24 15:10:41,Alexandria
10109,1544,34,3,2025-08-23 20:00:51,Luxor
10110,327,31,3,2025-08-24 09:51:08,Luxor
10111,670,63,4,2025-08-24 08:16:45,Giza
10112,1917,27,4,2025-08-24 13:51:48,Alexandria
10113,1443,49,5,2025-08-24 01:36:51,Alexandria
10114,336,36,1,2025-08-26 07:30:19,Alexandria
10115,1663,1,2,2025-08-24 03:02:45,Aswan
10116,1958,92,2,2025-08-26 12:59:59,Cairo
10117,437,6,2,2025-08-24 06:00:54,Cairo
10118,985,85,1,2025-08-24 11:31:39,Cairo
10119,1856,92,4,2025-08-24 23:55:04,Cairo
10120,1910,6,3,2025-08-25 19:31:58,Luxor
10121,588,41,1,2025-08-26 19:06:14,Aswan
10122,538,50,3,2025-08-23 22:34:59,Alexandria
10123,77,40,3,2025-08-24 06:54:08,Alexandria
10124,103,93,5,2025-08-25 07:39:54,Aswan
10125,596,28,1,2025-08-26 04:31:35,Alexandria
10126,1178,52,3,2025-08-26 08:17:45,Luxor
10127,137,27,4,2025-08-25 05:30:12,Giza
10128,848,73,4,2025-08-25 21:45:48,Alexandria
10129,206,50,1,2025-08-26 19:00:16,Giza
10130,316,41,5,2025-08-26 06:19:48,Giza
10131,1947,20,2,2025-08-26 01:09:02,Alexandria
10132,143,73,4,2025-08-26 19:37:24,Cairo
10133,1806,17,1,2025-08-25 03:43:25,Luxor
10134,1544,60,4,2025-08-25 11:20:08,Luxor
10135,1540,3,1,2025-08-25 06:30:54,Cairo
