transaction_id,customer_id,product_id,quantity,transaction_date,branch
9001,1627,95,5,2025-08-25 20:31:40,Luxor
9002,1240,30,5,2025-08-25 22:44:25,Luxor
9003,967,62,3,2025-08-23 19:59:52,Giza
9004,258,51,4,2025-08-25 09:06:02,Alexandria
9005,949,89,5,2025-08-24 00:26:49,Luxor
9006,1845,42,2,2025-08-25 04:32:33,Alexandria
9007,1836,4,4,2025-08-25 11:40:44,Alexandria
9008,424,86,3,2025-08-24 00:59:19,Luxor
9009,1820,72,5,2025-08-25 09:13:27,Giza
9010,1054,67,3,2025-08-26 12:10:03,Alexandria
9011,316,55,4,2025-08-26 05:32:51,Aswan
9012,732,33,2,2025-08-24 16:55:07,Alexandria
9013,1096,53,3,2025-08-26 06:59:13,Giza
9014,208,51,3,2025-08-24 21:35:44,Aswan
9015,993,70,5,2025-08-24 21:17:36,Giza
9016,1790,17,3,2025-08-24 00:12:46,Cairo
9017,1824,97,4,2025-08-24 23:29:44,Luxor
9018,929,68,3,2025-08-25 00:11:04,Alexandria
9019,1509,17,3,2025-08-26 09:53:10,Luxor
9020,296,29,1,2025-08-26 02:06:04,Aswan
9021,1242,64,5,2025-08-23 23:20:05,Giza
9022,1649,80,2,2025-08-26 07:37:52,Cairo
9023,906,76,3,2025-08-25 16:09:50,Aswan
9024,1612,86,4,2025-08-26 19:46:42,Giza
9025,1747,45,1,2025-08-25 12:48:52,Giza
9026,1170,23,3,2025-08-25 22:56:22,Cairo
9027,320,18,2,2025-08-25 18:49:07,Alexandria
9028,460,76,3,2025-08-26 13:03:09,Giza
9029,1782,2,1,2025-08-24 00:31:09,Giza
9030,605,88,2,2025-08-26 14:23:49,Giza
9031,1249,28,5,2025-08-26 17:47:14,Luxor
9032,1631,30,1,2025-08-24 04:11:34,Cairo
9033,373,10,2,2025-08-26 12:45:06,Luxor
9034,355,68,1,2025-08-25 16:33:31,Cairo
9035,1324,18,1,2025-08-25 17:06:11,Aswan
9036,899,18,1,2025-08-24 14:20:43,Luxor
9037,1911,74,2,2025-08-26 09:38:14,Cairo
9038,382,40,1,2025-08-26 07:13:56,Alexandria
9039,614,89,2,2025-08-24 15:15:07,Giza
9040,1307,62,1,2025-08-26 13:36:50,Alexandria
9041,1925,98,1,2025-08-25 19:44:01,Luxor
9042,1632,14,5,2025-08-26 12:39:20,Cairo
9043,613,100,5,2025-08-24 06:44:51,Giza
9044,363,74,3,2025-08-26 13:44:34,Giza
9045,570,68,1,2025-08-26 10:19:52,Alexandria
9046,922,11,1,2025-08-23 23:45:14,Luxor
9047,1761,11,2,2025-08-26 03:00:25,Aswan
9048,178,99,5,2025-08-25 10:19:51,Aswan
9049,1917,4,5,2025-08-26 04:34:09,Cairo
9050,1174,29,4,2025-08-23 22:42:05,Cairo
9051,1759,35,5,2025-08-24 20:30:34,Luxor
9052,1982,85,5,2025-08-24 01:14:42,Giza
9053,1133,38,3,2025-08-24 17:25:46,Alexandria
9054,783,81,5,2025-08-24 20:13:47,Alexandria
9055,1140,76,2,2025-08-24 08:02:52,Giza
9056,1812,7,5,2025-08-25 16:04:26,Alexandria
9057,1599,7,5,2025-08-24 23:19:15,Aswan
9058,43,99,5,2025-08-26 11:25:51,Cairo
9059,1747,58,4,2025-08-24 22:37:12,Cairo
9060,1191,1,4,2025-08-26 00:49:21,Luxor
9061,1257,33,4,2025-08-25 18:47:17,Cairo
9062,646,86,3,2025-08-24 17:46:37,Aswan
9063,1628,60,1,2025-08-24 07:55:58,Giza
9064,1219,99,2,2025-08-24 13:05:31,Luxor
9065,1549,6,5,2025-08-25 11:32:31,Aswan
9066,651,36,3,2025-08-23 20:06:19,Giza
9067,1223,64,3,2025-08-25 04:21:29,Aswan
9068,1400,46,4,2025-08-24 10:32:37,Aswan
9069,480,3,5,2025-08-24 22:41:59,Aswan
9070,1164,6,4,2025-08-24 15:43:43,Alexandria
9071,7,82,4,2025-08-24 13:55:22,Giza
9072,1024,77,2,2025-08-25 21:19:50,Aswan
9073,1511,19,1,2025-08-24 07:33:27,Luxor
9074,1799,36,2,2025-08-26 00:01:42,Aswan
9075,1243,69,2,2025-08-24 08:05:54,Giza
9076,257,45,1,2025-08-24 05:13:42,Giza
9077,314,76,2,2025-08-26 08:16:58,Cairo
9078,45,34,2,2025-08-26 18:54:58,Cairo
9079,337,86,1,2025-08-26 00:05:56,Cairo
9080,1997,70,3,2025-08-26 17:38:32,Cairo
9081,1235,77,1,2025-08-26 16:40:01,Luxor
9082,1835,75,1,2025-08-25 05:36:42,Luxor
9083,1351,15,1,2025-08-26 01:56:04,Giza
9084,759,62,5,2025-08-25 04:04:01,Alexandria
9085,1946,40,5,2025-08-24 08:54:49,Cairo
9086,410,84,2,2025-08-26 16:05:19,Aswan
9087,751,22,2,2025-08-25 04:44:06,Alexandria
9088,469,68,5,2025-08-26 16:43:04,Giza
9089,796,43,2,2025-08-25 22:43:50,Giza
9090,1041,26,4,2025-08-25 09:34:31,Luxor
9091,1689,40,4,2025-08-24 03:01:09,Alexandria
9092,1998,11,3,2025-08-26 12:34:12,Cairo
9093,1141,57,4,2025-08-24 17:12:21,Luxor
9094,1850,29,3,2025-08-24 10:55:32,Giza
9095,925,49,2,2025-08-26 10:53:16,Luxor
9096,917,63,3,2025-08-26 08:11:46,Luxor
9097,717,24,3,2025-08-26 06:48:35,Luxor
9098,35,46,1,2025-08-25 21:05:19,Giza
9099,305,34,4,2025-08-25 11:59:28,Giza
9100,1078,30,5,2025-08-24 04:26:21,Alexandria
9101,283,28,2,2025-08-26 01:07:37,Alexandria
9102,853,83,1,2025-08-24 10:02:09,Cairo
9103,555,38,1,2025-08-25 07:11:02,Alexandria
9104,977,59,5,2025-08-25 02:56:41,Luxor
9105,1916,37,3,2025-08-24 10:47:42,Luxor
9106,1765,29,1,2025-08-26 01:57:59,Aswan
9107,1149,26,3,2025-08-24 10:15:07,Cairo
9108,997,92,5,2025-08-24 14:46:16,Aswan
9109,230,32,4,2025-08-26 07:55:27,Cairo
9110,218,42,2,2025-08-24 02:05:20,Cairo
9111,1083,24,1,2025-08-25 22:53:26,Alexandria
9112,714,22,1,2025-08-24 17:15:49,Alexandria
9113,1251,4,2,2025-08-26 04:27:54,Giza
9114,1824,36,4,2025-08-25 23:53:43,Alexandria
9115,1919,86,2,2025-08-26 19:40:19,Giza
9116,1732,52,1,2025-08-25 19:51:08,Alexandria
9117,924,53,1,2025-08-24 07:00:01,Aswan
9118,301,39,3,2025-08-24 09:36:09,Luxor
9119,859,9,3,2025-08-25 00:19:53,Aswan
9120,971,29,4,2025-08-25 06:07:20,Giza
9121,1102,2,4,2025-08-25 08:12:34,Giza
9122,85,87,4,2025-08-25 21:34:29,Alexandria
9123,195,64,1,2025-08-24 10:38:11,Luxor
9124,1482,92,2,2025-08-26 15:41:11,Luxor
9125,1741,76,4,2025-08-25 23:06:16,Aswan
9126,512,98,1,2025-08-25 05:16:26,Alexandria
9127,1407,58,2,2025-08-26 04:30:56,Cairo
9128,1767,58,3,2025-08-25 05:59:09,Cairo
9129,264,26,4,2025-08-25 16:30:53,Cairo
9130,991,93,1,2025-08-24 07:12:29,Cairo
9131,10,8,1,2025-08-23 22:06:09,Alexandria
9132,29,12,4,2025-08-24 18:44:29,Cairo
9133,652,41,2,2025-08-25 19:23:58,Aswan
9134,680,73,3,2025-08-24 02:48:06,Alexandria
9135,970,38,1,2025-08-24 13:27:55,Aswan
9136,369,34,4,2025-08-25 08:04:54,Giza
9137,720,37,5,2025-08-25 17:57:52,Aswan
9138,1372,23,4,2025-08-25 11:25:17,Giza
9139,869,11,1,2025-08-26 14:16:44,Cairo
9140,620,40,4,2025-08-25 08:32:45,Cairo
9141,933,53,3,2025-08-24 13:14:33,Cairo
9142,1928,93,2,2025-08-24 09:51:21,Cairo
9143,698,74,5,2025-08-26 10:06:40,Alexandria
9144,1102,6,2,2025-08-25 19:37:26,Luxor
9145,987,7,1,2025-08-25 13:20:56,Alexandria
9146,31,18,2,2025-08-24 16:24:34,Luxor
9147,358,29,4,2025-08-23 20:51:54,Cairo
9148,1350,28,3,2025-08-24 16:47:13,Giza
9149,134,77,1,2025-08-26 08:36:07,Cairo
9150,1865,6,3,2025-08-24 00:43:23,Alexandria
9151,854,6,2,2025-08-24 06:17:55,Luxor
9152,1492,12,4,2025-08-24 02:41:54,Aswan
9153,1416,21,4,2025-08-25 15:50:30,Aswan
9154,770,31,2,2025-08-25 15:06:15,Luxor
9155,1608,42,3,2025-08-25 14:10:15,Aswan
9156,1990,63,2,2025-08-25 12:43:26,Luxor
9157,1604,14,5,2025-08-25 18:23:00,Luxor
9158,1735,35,1,2025-08-25 10:31:13,Alexandria
9159,1532,72,5,2025-08-26 07:09:21,Aswan
9160,545,61,2,2025-08-25 06:57:29,Aswan
9161,266,59,3,2025-08-24 07:55:20,Cairo
9162,1510,16,1,2025-08-24 11:13:35,Cairo
9163,1779,11,5,2025-08-24 09:59:38,Aswan
9164,1819,69,3,2025-08-24 00:17:58,Aswan
9165,362,91,4,2025-08-26 09:47:52,Cairo
9166,1392,57,2,2025-08-25 00:47:35,Cairo
9167,1155,58,2,2025-08-24 09:14:31,Giza
9168,1467,83,4,2025-08-25 21:45:25,Cairo
9169,815,58,4,2025-08-23 23:55:27,Giza
9170,835,19,3,2025-08-26 12:52:00,Luxor
9171,128,35,3,2025-08-25 06:09:14,Cairo
9172,257,93,1,2025-08-26 08:08:37,Giza
9173,1965,83,5,2025-08-26 06:56:28,Aswan
9174,569,78,1,2025-08-24 13:05:00,Cairo
9175,995,12,1,2025-08-24 16:27:26,Cairo
9176,1225,52,2,2025-08-25 11:39:42,Giza
9177,1447,3,4,2025-08-24 00:03:36,Luxor
9178,1693,43,1,2025-08-24 01:40:52,Aswan
9179,141,49,5,2025-08-24 06:39:43,Alexandria
9180,543,78,5,2025-08-26 06:53:54,Cairo
9181,1073,81,4,2025-08-26 10:25:48,Luxor
9182,399,83,4,2025-08-25 03:44:35,Aswan
9183,41,40,2,2025-08-24 12:08:22,Alexandria
9184,1655,85,3,2025-08-26 08:52:06,Cairo
9185,488,94,5,2025-08-25 09:08:49,Giza
9186,1329,55,3,2025-08-24 13:12:09,Aswan
9187,374,62,5,2025-08-24 04:13:49,Giza
9188,438,63,5,2025-08-25 00:41:58,Cairo
9189,1488,31,1,2025-08-26 09:29:46,Alexandria
9190,786,44,2,2025-08-26 07:38:48,Cairo
9191,1875,19,4,2025-08-24 08:01:12,Alexandria
9192,1535,76,3,2025-08-26 07:55:30,Aswan
9193,604,47,4,2025-08-25 01:56:29,Cairo
9194,1027,12,5,2025-08-26 04:42:23,Aswan
9195,675,28,4,2025-08-24 20:22:04,Cairo
9196,1343,16,1,2025-08-25 17:53:03,Aswan
9197,21,33,1,2025-08-24 16:17:41,Aswan
9198,844,36,5,2025-08-26 06:00:01,Giza
9199,1970,7,4,2025-08-26 01:26:34,Luxor
9200,978,32,1,2025-08-26 00:44:06,Aswan
9201,35,71,2,2025-08-24 21:14:35,Luxor
9202,1981,39,3,2025-08-25 23:07:55,Aswan
9203,1256,37,5,2025-08-26 17:53:36,Aswan
9204,1012,13,4,2025-08-26 04:26:40,Cairo
9205,1215,64,1,2025-08-25 21:57:43,Alexandria
9206,851,41,4,2025-08-26 04:42:02,Cairo
9207,1534,97,1,2025-08-24 13:14:28,Luxor
9208,762,24,5,2025-08-24 01:02:25,Cairo
9209,1181,74,4,2025-08-24 12:03:06,Luxor
9210,331,11,2,2025-08-25 01:53:32,Luxor
9211,232,21,5,2025-08-25 10:27:03,Luxor
9212,474,43,3,2025-08-26 05:50:57,Cairo
9213,289,19,5,2025-08-26 12:19:40,Alexandria
9214,1421,98,1,2025-08-25 00:39:21,Luxor
9215,1333,19,1,2025-08-26 19:12:11,Alexandria
9216,1763,78,4,2025-08-24 19:03:25,Cairo
9217,730,100,2,2025-08-24 01:21:11,Giza
9218,559,24,5,2025-08-25 05:13:14,Cairo
9219,131,50,3,2025-08-24 18:49:55,Luxor
9220,1649,1,2,2025-08-26 09:06:42,Aswan
9221,946,55,4,2025-08-26 15:39:58,Luxor
9222,1607,72,4,2025-08-26 01:25:50,Aswan
9223,1266,18,2,2025-08-25 13:39:02,Alexandria
9224,1672,29,3,2025-08-26 15:21:32,Aswan
9225,73,73,4,2025-08-26 19:23:44,Luxor
9226,477,82,5,2025-08-25 10:27:52,Giza
9227,1354,85,1,2025-08-25 00:20:40,Alexandria
9228,1229,47,3,2025-08-25 14:20:38,Cairo
9229,585,39,1,2025-08-26 14:59:43,Alexandria
9230,1213,16,1,2025-08-25 17:02:34,Luxor
9231,992,15,1,2025-08-24 13:37:47,Luxor
9232,1364,9,5,2025-08-25 09:19:55,Cairo
9233,258,28,2,2025-08-24 14:07:23,Giza
9234,944,9,1,2025-08-24 06:13:34,Luxor
9235,428,20,2,2025-08-23 19:59:47,Giza
